Year;Month;Day;Hour;Minute;Total Precipitation (high resolution)  [sfc];Snowfall Amount (high resolution)  [sfc];Total Cloud Cover  [sfc];Sunshine Duration  [sfc];Shortwave Radiation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;01;31;21;00;0.00;0.00;100.00;0.00;0.00;29.16;290.22
2018;01;31;22;00;0.00;0.00;100.00;0.00;0.00;26.07;287.68
2018;01;31;23;00;0.00;0.00;10.00;0.00;0.00;25.93;283.65
2018;02;01;00;00;0.00;0.00;0.00;0.00;0.00;25.01;276.61
2018;02;01;01;00;0.00;0.00;2.00;0.00;0.00;21.97;268.12
2018;02;01;02;00;0.00;0.00;1.00;0.00;0.00;19.48;253.91
2018;02;01;03;00;0.00;0.00;100.00;0.00;0.00;21.75;250.67
2018;02;01;04;00;0.00;0.00;100.00;0.00;0.00;25.28;243.80
2018;02;01;05;00;0.00;0.00;100.00;0.00;0.00;28.19;241.80
2018;02;01;06;00;0.10;0.00;100.00;0.00;0.00;28.36;249.95
2018;02;01;07;00;0.20;0.00;100.00;0.00;0.00;24.16;245.34
2018;02;01;08;00;0.00;0.00;100.00;0.00;0.00;21.96;270.00
2018;02;01;09;00;0.00;0.00;10.00;0.00;0.00;22.69;311.78
2018;02;01;10;00;0.00;0.00;10.00;33.33;13.35;16.30;300.53
2018;02;01;11;00;0.00;0.00;0.00;53.62;128.16;18.84;296.08
2018;02;01;12;00;0.00;0.00;10.00;60.00;198.47;26.56;302.83
2018;02;01;13;00;0.00;0.00;100.00;53.62;137.95;27.46;304.32
2018;02;01;14;00;0.00;0.00;10.00;0.00;362.23;28.26;314.48
2018;02;01;15;00;0.00;0.00;10.00;53.62;364.90;28.31;311.39
2018;02;01;16;00;0.00;0.00;10.00;53.62;311.50;26.93;307.94
2018;02;01;17;00;0.00;0.00;10.00;53.62;102.35;26.46;303.91
2018;02;01;18;00;0.00;0.00;10.00;53.62;80.10;24.39;301.11
2018;02;01;19;00;0.00;0.00;79.00;41.12;26.70;20.61;297.01
2018;02;01;20;00;0.00;0.00;84.00;0.00;0.00;18.12;290.96
2018;02;01;21;00;0.00;0.00;31.00;0.00;0.00;17.65;290.28
2018;02;01;22;00;0.00;0.00;34.00;0.00;0.00;16.28;288.03
2018;02;01;23;00;0.00;0.00;10.00;0.00;0.00;17.07;294.94
2018;02;02;00;00;0.00;0.00;100.00;0.00;0.00;19.00;297.05
2018;02;02;01;00;0.00;0.00;100.00;0.00;0.00;18.85;298.52
2018;02;02;02;00;0.00;0.00;100.00;0.00;0.00;20.17;304.82
