fulldate,value,external_temp,internal_temp,internal_humidity,external_humidity,day,month,year,hour,Total Precipitation,Snowfall Amount,Total Cloud Cover,Sunshine Duration,Shortwave Radiation,Wind Speed,Wind Direction
1/14/2019 16:00,193,5.633333333,19.86666667,41,99.5,14,1,2019,16,0,0,100,0,217.16,21.31,322.55
1/14/2019 17:00,194,5.3,19.56666667,40.66666667,98,14,1,2019,17,0,0,100,0,110.36,19.45,321.01
1/14/2019 18:00,167.0342648,5.083333333,19.4,40,99.5,14,1,2019,18,0,0,100,0,39.16,17.85,318.27
1/14/2019 19:00,226,4.566666667,19.63333333,40,99.83333333,14,1,2019,19,0,0,100,0,0,17.58,317.49
1/14/2019 20:00,219,4.066666667,19.7,40,99,14,1,2019,20,0,0,100,0,0,15.63,321.55
1/14/2019 21:00,127,3.15,19.53333333,39.33333333,100,14,1,2019,21,0,0,100,0,0,14.84,320.91
1/14/2019 22:00,83,3.4,19.23333333,39,100,14,1,2019,22,0,0,100,0,0,12.6,323.13
1/14/2019 23:00,74,3.833333333,19.06666667,39,100,14,1,2019,23,0,0,100,0,0,6.88,317.12
1/15/2019 0:00,74,4.066666667,18.93333333,39,100,15,1,2019,0,0,0,100,0,0,8.89,291.37
1/15/2019 1:00,81,4.1,18.8,39,100,15,1,2019,1,0,0,100,0,0,7.9,313.15
1/15/2019 2:00,79,4.1,18.68333333,39,100,15,1,2019,2,0,0,100,0,0,6.85,266.99
1/15/2019 3:00,99,4.15,18.58333333,39.16666667,100,15,1,2019,3,0,0,100,0,0,8.65,267.61
1/15/2019 4:00,107,4.233333333,18.46666667,39,100,15,1,2019,4,0,0,100,0,0,10.8,270
1/15/2019 5:00,173,4.316666667,18.51666667,39.5,100,15,1,2019,5,0,0,100,0,0,11.93,275.19
1/15/2019 6:00,281,4.333333333,19.11666667,40,100,15,1,2019,6,0,0,100,0,0,15.58,263.37
1/15/2019 7:00,200,4.383333333,19.75,39.16666667,100,15,1,2019,7,0,0,100,0,0,13.9,253.44
1/15/2019 8:00,312,4.566666667,19.73333333,39.33333333,100,15,1,2019,8,0,0,100,0,0,13.2,259
1/15/2019 9:00,167.0342648,5.033333333,19.53333333,40.66666667,100,15,1,2019,9,0,0,100,0,0,13.71,283.67
1/15/2019 10:00,167.0342648,5.5,19.26666667,41,99.66666667,15,1,2019,10,0,0,100,0,0.89,14.83,275.57
1/15/2019 11:00,167.0342648,5.883333333,19.26666667,40.5,99,15,1,2019,11,0,0,100,0,48.06,18,271.15
1/15/2019 12:00,167.0342648,6.233333333,19.3,42,97.33333333,15,1,2019,12,0,0,100,0,124.6,20.99,264.09
1/15/2019 13:00,89,6.5,19.08333333,40.83333333,97,15,1,2019,13,0,0,100,0,158.42,23.11,265.53
1/15/2019 14:00,108,6.55,18.85,41.16666667,97,15,1,2019,14,0,0,100,0,123.71,18.39,273.37
1/15/2019 15:00,174,6.4,18.81666667,42,97,15,1,2019,15,0,0,100,0,99.68,18.78,265.6
1/15/2019 16:00,87,6.1,19.08333333,41.16666667,97,15,1,2019,16,0,0,100,0,87.22,19.84,258.49
1/15/2019 17:00,78,6,19.06666667,41,96,15,1,2019,17,0,0,100,0,61.41,17.81,255.96
1/15/2019 18:00,181,5.983333333,18.91666667,41,95,15,1,2019,18,0,0,100,0,23.14,15.48,252.41
1/15/2019 19:00,167.0342648,5.866666667,18.8,41,95,15,1,2019,19,0,0,100,0,0,14.69,233.97
1/15/2019 20:00,238,5.8,18.78333333,41,94.5,15,1,2019,20,0,0,100,0,0,20.15,251.24
1/15/2019 21:00,217,5.8,19.08333333,41,95,15,1,2019,21,0,0,100,0,0,17.39,242.9
1/15/2019 22:00,167,5.8,19.48333333,40,94.33333333,15,1,2019,22,0,0,100,0,0,18.17,236.31
1/15/2019 23:00,51,5.716666667,19.3,40,94,15,1,2019,23,0,0,100,0,0,19.91,229.4
1/16/2019 0:00,78,5.633333333,19.06666667,40,94,16,1,2019,0,0,0,100,0,0,21.87,237.09
1/16/2019 1:00,56,5.6,18.91666667,40,94,16,1,2019,1,0,0,100,0,0,21.49,238.71
1/16/2019 2:00,67,5.583333333,18.76666667,40,93.5,16,1,2019,2,0,0,100,0,0,20.38,234.34
1/16/2019 3:00,87,5.383333333,18.65,40,93.66666667,16,1,2019,3,0,0,100,0,0,20.59,233.53
1/16/2019 4:00,103,5.266666667,18.53333333,40,93.5,16,1,2019,4,0,0,100,0,0,20.59,233.53
1/16/2019 5:00,126,5.166666667,18.68333333,40,93.16666667,16,1,2019,5,0,0,100,0,0,19.86,226.47
1/16/2019 6:00,297,4.866666667,19.1,40,93,16,1,2019,6,0,0,100,0,0,20.88,223.6
1/16/2019 7:00,167.0342648,4.516666667,19.31666667,39.83333333,93,16,1,2019,7,0,0,100,0,0,21.39,223.64
1/16/2019 8:00,194,4.316666667,19.4,39.16666667,93.66666667,16,1,2019,8,0,0,100,0,0,19.35,225
1/16/2019 9:00,167.0342648,4.683333333,19.23333333,39.83333333,92.5,16,1,2019,9,0,0,100,0,0,18.16,219.37
1/16/2019 10:00,167.0342648,4.816666667,19.1,41,91.33333333,16,1,2019,10,0,0,100,0,1.78,17.28,215.68
1/16/2019 11:00,167.0342648,5,19.1,43,90.83333333,16,1,2019,11,0,0,100,0,74.76,20.42,220.71
1/16/2019 12:00,167,5.833333333,19.1,44.83333333,87.16666667,16,1,2019,12,0,0,100,0,166.43,22.92,226.27
1/16/2019 13:00,81,6.3,18.96666667,43,85.16666667,16,1,2019,13,0,0,100,0,235.85,24.25,229.21
1/16/2019 14:00,150,6.183333333,18.81666667,43,85,16,1,2019,14,0,0,100,0,285.69,22.15,225.66
1/16/2019 15:00,173,5.866666667,19.15,42.33333333,86.33333333,16,1,2019,15,0,0,100,0,285.69,23.42,225
1/16/2019 16:00,119,5.583333333,19.25,42,89,16,1,2019,16,0,0,100,0,206.48,24.18,225.6
1/16/2019 17:00,174,5.45,19.2,42,90,16,1,2019,17,0,0,100,0,173.55,25.5,228.43
1/16/2019 18:00,168,5.383333333,19.1,42,89.66666667,16,1,2019,18,0,0,100,0,72.98,24.7,223.23
1/16/2019 19:00,249,5.5,19.06666667,42,89,16,1,2019,19,0,0,100,0,1.78,26.32,220.01
1/16/2019 20:00,172,5.516666667,18.95,41.33333333,90.33333333,16,1,2019,20,0,0,100,0,0,28.58,229.09
1/16/2019 21:00,252,5.383333333,18.85,41,93.83333333,16,1,2019,21,0,0,100,0,0,28.02,227.08
1/16/2019 22:00,196,5.166666667,19.21666667,41,99,16,1,2019,22,0,0,100,0,0,29.25,256.48
1/16/2019 23:00,119,5.066666667,19.28333333,41,100,16,1,2019,23,0.4,0,100,0,0,18.44,308.66
1/17/2019 0:00,67,5.1,19.08333333,41,100,17,1,2019,0,0,0,92,0,0,15.52,273.99
1/17/2019 1:00,67,5.1,18.9,41,100,17,1,2019,1,0,0,100,0,0,18.36,270
1/17/2019 2:00,63,5.066666667,18.66666667,41,100,17,1,2019,2,0,0,27,0,0,18.53,262.18
1/17/2019 3:00,87,4.783333333,18.56666667,41,100,17,1,2019,3,0,0,100,0,0,19.14,253.61
1/17/2019 4:00,68,4.133333333,18.46666667,41,100,17,1,2019,4,0,0,27,0,0,23.34,243.43
1/17/2019 5:00,35,4.433333333,18.35,41,100,17,1,2019,5,0,0,100,0,0,29.47,244.69
1/17/2019 6:00,291,4.383333333,18.25,41,100,17,1,2019,6,0,0,54,0,0,24.72,253.94
1/17/2019 7:00,179,4.316666667,18.81666667,40.83333333,100,17,1,2019,7,0,0,100,0,0,24.94,249.73
1/17/2019 8:00,174,4.583333333,19.36666667,40.5,100,17,1,2019,8,0,0,100,0,0,30.78,259.22
1/17/2019 9:00,270,4.666666667,19.55,40.33333333,100,17,1,2019,9,0.1,0,100,0,0,29.93,266.55
1/17/2019 10:00,132,4.533333333,19.31666667,40,100,17,1,2019,10,0,0,100,0,0.89,27.44,289.15
1/17/2019 11:00,135,4.825,19.18333333,39.33333333,96,17,1,2019,11,0,0,100,0,35.6,26.46,303.91
1/17/2019 12:00,158,4.6,19.33333333,39.33333333,90,17,1,2019,12,0,0,51,0,58.74,27.76,313.42
1/17/2019 13:00,203,4.56,21.65,43.33333333,88,17,1,2019,13,0,0,76,27.45,103.24,29.28,313.51
1/17/2019 14:00,177,3.966666667,22.86666667,39.16666667,89.16666667,17,1,2019,14,0,0,98,11.49,229.62,27.75,315.53
1/17/2019 15:00,269,3.216666667,22.75,35.66666667,85.16666667,17,1,2019,15,0,0,57,0,148.63,27.5,322.98
1/17/2019 16:00,138,2.05,22.11666667,34.83333333,86.83333333,17,1,2019,16,0.1,0,65,23.62,115.7,28.4,329.53
1/17/2019 17:00,167,1.583333333,21.56666667,34,88.33333333,17,1,2019,17,0,0,0,18.51,116.59,24.52,319.76
1/17/2019 18:00,165,1.15,21.08333333,33.5,88.66666667,17,1,2019,18,0,0,0,60,89,21.39,316.36
1/17/2019 19:00,224,0.533333333,20.71666667,33.5,91.33333333,17,1,2019,19,0,0,0,21.84,2.67,18.12,319.03
1/17/2019 20:00,233,0.06,20.48333333,33.16666667,93.6,17,1,2019,20,0,0,0,0,0,15.99,324.16
1/17/2019 21:00,241,10.32987227,20.53333333,31.66666667,94.66666667,17,1,2019,21,0,0,0,0,0,14.06,320.19
1/17/2019 22:00,201,-0.3,20.76666667,31,96.33333333,17,1,2019,22,0,0,0,0,0,11.97,316.22
1/17/2019 23:00,109,-0.54,20.58333333,31,98,17,1,2019,23,0,0,0,0,0,11.53,308.66
1/18/2019 0:00,67,-0.583333333,20.16666667,32.66666667,99,18,1,2019,0,0,0,0,0,0,10.69,302.62
1/18/2019 1:00,67,-0.716666667,19.83333333,32.83333333,99.83333333,18,1,2019,1,0,0,5.7,0,0,9.51,299.48
1/18/2019 2:00,65,-0.566666667,19.51666667,32,100,18,1,2019,2,0,0,20,0,0,9.34,297.55
1/18/2019 3:00,89,-0.233333333,19.23333333,32,99.66666667,18,1,2019,3,0,0,26,0,0,9.45,287.74
1/18/2019 4:00,65,-0.383333333,19.05,32,99.33333333,18,1,2019,4,0,0,42,0,0,8.65,286.93
1/18/2019 5:00,117,-0.4,18.85,32,100,18,1,2019,5,0,0,47,0,0,7.52,286.7
1/18/2019 6:00,325,-0.483333333,19.06666667,32.5,100,18,1,2019,6,0,0,100,0,0,6.99,281.89
1/18/2019 7:00,168,-0.22,19.53333333,33,100,18,1,2019,7,0,0,100,0,0,5.04,270
1/18/2019 8:00,234,-0.016666667,19.93333333,33,100,18,1,2019,8,0,0,84,0,0,3.88,248.2
1/18/2019 9:00,190,0.5,20,33,100,18,1,2019,9,0,0,41,0,0,5.69,214.7
1/18/2019 10:00,132,1.15,20,33,98.5,18,1,2019,10,0,0,20,11.9,2.67,6.44,206.57
1/18/2019 11:00,76,1.4,19.83333333,33.5,97.66666667,18,1,2019,11,0,0,38,47.23,92.56,4.68,180
1/18/2019 12:00,270,1.716666667,19.61666667,34.16666667,97,18,1,2019,12,0,0,41,35.74,206.48,8.83,191.77
1/18/2019 13:00,145,2.783333333,19.41666667,35,95.5,18,1,2019,13,0,0,55,33.83,289.25,14.12,199.36
1/18/2019 14:00,117,3.166666667,19.13333333,35,93.83333333,18,1,2019,14,0,0,33,24.89,334.64,12.61,178.36
1/18/2019 15:00,179,2.05,19.18333333,35.66666667,94.33333333,18,1,2019,15,0,0,20,38.94,337.31,15.12,180
1/18/2019 16:00,182,0.85,19.58333333,36,97.66666667,18,1,2019,16,0,0,10,47.23,296.37,15.84,180
1/18/2019 17:00,201,0.133333333,19.68333333,36,99.83333333,18,1,2019,17,0,0,26,53.62,215.38,15.84,180
1/18/2019 18:00,185,-0.4,19.56666667,36,100,18,1,2019,18,0,0,7,43.4,101.46,11.53,178.21
1/18/2019 19:00,167.0342648,-0.6,19.28333333,36.33333333,100,18,1,2019,19,0,0,39,21.6,4.45,10.54,172.15
1/18/2019 20:00,179,-1.1,19.2,38.5,100,18,1,2019,20,0,0,32,0,0,10.39,165.96
1/18/2019 21:00,159,-1.483333333,19.01666667,36.5,100,18,1,2019,21,0,0,59,0,0,10.31,155.22
1/18/2019 22:00,179,-1.85,18.85,35.16666667,100,18,1,2019,22,0,0,17,0,0,10.88,145.78
1/18/2019 23:00,159,-2.05,18.96666667,35,100,18,1,2019,23,0,0,5,0,0,11.68,146.31
1/19/2019 0:00,136,-2.3,19.18333333,34,100,19,1,2019,0,0,0,37,0,0,11.98,147.26
1/19/2019 1:00,65,-2.4,19.23333333,34,100,19,1,2019,1,0,0,5,0,0,12.78,147.65
1/19/2019 2:00,65,-2.5,18.91666667,34,100,19,1,2019,2,0,0,0,0,0,14.34,151.5
1/19/2019 3:00,138,-2.666666667,18.63333333,33.33333333,100,19,1,2019,3,0,0,0,0,0,15.19,148.57
1/19/2019 4:00,149,-2.716666667,18.81666667,33,100,19,1,2019,4,0,0,0,0,0,15.48,144.46
1/19/2019 5:00,122,-2.8,19.06666667,33,100,19,1,2019,5,0,0,11,0,0,16.92,141.91
1/19/2019 6:00,56,-2.916666667,19.03333333,33,100,19,1,2019,6,0,0,38,0,0,17.87,145.67
1/19/2019 7:00,77,-3.066666667,18.78333333,33,100,19,1,2019,7,0,0,36,0,0,18.28,147.88
1/19/2019 8:00,167.0342648,-2.883333333,18.6,33.33333333,100,19,1,2019,8,0,0,100,0,0,19.51,142.5
1/19/2019 9:00,167.0342648,-2.25,19,33,100,19,1,2019,9,0,0,100,0,0,20.97,140.57
1/19/2019 10:00,95,-1.65,19.61666667,33.5,100,19,1,2019,10,0,0,100,0,0.89,21.53,141.79
1/19/2019 11:00,202,-1,19.6,33,99.5,19,1,2019,11,0,0,100,0,22.25,21.71,139.71
1/19/2019 12:00,167.0342648,-0.333333333,19.31666667,32.33333333,98.33333333,19,1,2019,12,0,0,100,0,87.22,24.7,143.3
1/19/2019 13:00,261,0.166666667,19.06666667,34.33333333,96.5,19,1,2019,13,0,0,100,0,156.64,25.13,141.98
1/19/2019 14:00,139,0.516666667,18.73333333,34,94.83333333,19,1,2019,14,0,0,100,0,64.08,21.07,146.85
1/19/2019 15:00,157,0.433333333,18.91666667,33.33333333,94.33333333,19,1,2019,15,0.1,0,100,0,56.96,23.66,146.79
1/19/2019 16:00,113,0.166666667,19.16666667,33,95,19,1,2019,16,0.1,0,100,0,48.06,23.27,145.08
1/19/2019 17:00,306,0.583333333,19.1,33,94.16666667,19,1,2019,17,0.1,0,100,0,105.02,23.97,147.26
1/19/2019 18:00,167.0342648,0.8,18.96666667,34,93,19,1,2019,18,0,0,100,0,63.19,22.27,145.54
1/19/2019 19:00,180,0.75,18.88333333,34,94.16666667,19,1,2019,19,0,0,100,0,4.45,19.68,140.19
1/19/2019 20:00,161,0.65,18.76666667,34,97,19,1,2019,20,0,0,100,0,0,19.62,132.77
1/19/2019 21:00,233,0.7,18.7,34,97.66666667,19,1,2019,21,0,0,100,0,0,18.5,127.09
1/19/2019 22:00,133,0.8,18.88333333,33,96.33333333,19,1,2019,22,0,0,100,0,0,17.15,129.04
1/19/2019 23:00,69,0.95,18.98333333,33,96,19,1,2019,23,0,0,100,0,0,15.91,127.65
1/20/2019 0:00,78,1.016666667,18.63333333,33,95.33333333,20,1,2019,0,0,0,100,0,0,15.35,129.29
1/20/2019 1:00,63,1.066666667,18.43333333,33,95,20,1,2019,1,0,0,100,0,0,14.28,123.69
1/20/2019 2:00,120,1.033333333,18.13333333,33,94.83333333,20,1,2019,2,0,0,100,0,0,14.02,119.2
1/20/2019 3:00,154,1,18.4,33,94,20,1,2019,3,0,0,100,0,0,13.85,117.9
1/20/2019 4:00,87,0.866666667,18.68333333,33,94.33333333,20,1,2019,4,0,0,100,0,0,13.22,119.36
1/20/2019 5:00,289,0.716666667,18.6,33.16666667,96.33333333,20,1,2019,5,0,0,100,0,0,11.75,117.35
1/20/2019 6:00,89,0.566666667,18.43333333,34,98.83333333,20,1,2019,6,0,0,100,0,0,10.97,113.2
1/20/2019 7:00,125,0.583333333,18.11666667,33.5,99.16666667,20,1,2019,7,0,0,100,0,0,10.37,110.32
1/20/2019 8:00,150,0.583333333,18.38333333,33,96,20,1,2019,8,0,0,100,0,0,9.96,102.53
1/20/2019 9:00,141,0.883333333,18.71666667,33,92.33333333,20,1,2019,9,0,0,100,0,0,9,90
1/20/2019 10:00,62,1.383333333,18.83333333,33,90,20,1,2019,10,0,0,100,0,0.89,9.78,83.66
1/20/2019 11:00,64,1.7,18.56666667,33,91.33333333,20,1,2019,11,0,0,100,0,53.4,11.89,88.26
1/20/2019 12:00,107,1.933333333,18.35,33,91.83333333,20,1,2019,12,0,0,100,0,124.6,10.85,84.29
1/20/2019 13:00,156,1.683333333,18.41666667,33,91.5,20,1,2019,13,0,0,100,0,214.49,11.01,78.69
1/20/2019 14:00,134,1.2,18.8,33,93.83333333,20,1,2019,14,0,0,0,0,333.75,12.48,46.17
1/20/2019 15:00,64,0.866666667,18.86666667,33,96.5,20,1,2019,15,0,0,5,60,335.53,13.76,42.88
1/20/2019 16:00,144,0.1,18.56666667,33,96.16666667,20,1,2019,16,0,0,86,56.81,294.59,13.39,36.25
1/20/2019 17:00,254,-0.716666667,18.51666667,33,95.16666667,20,1,2019,17,0,0,0,5.11,213.6,12.68,34.59
1/20/2019 18:00,257,-1.233333333,19.05,33,95.83333333,20,1,2019,18,0,0,0,60,100.57,10.19,32.01
1/20/2019 19:00,331,-1.65,19.18333333,32.83333333,96.83333333,20,1,2019,19,0,0,0,26.4,5.34,10.19,32.01
1/20/2019 20:00,150,-2.016666667,19.25,32.16666667,98.5,20,1,2019,20,0,0,0,0,0,10.19,32.01
1/20/2019 21:00,147,-2.35,19,31.66666667,99.5,20,1,2019,21,0,0,0,0,0,9.18,25.56
1/20/2019 22:00,140,-2.533333333,18.66666667,30.33333333,99,20,1,2019,22,0,0,0,0,0,8.56,22.25
1/20/2019 23:00,143,-2.816666667,18.4,30,99.33333333,20,1,2019,23,0,0,0,0,0,7.63,19.29
1/21/2019 0:00,155,-3.066666667,18.38333333,30.16666667,100,21,1,2019,0,0,0,0,0,0,7.34,11.31
1/21/2019 1:00,158,-3.45,18.65,30,100,21,1,2019,1,0,0,0,0,0,7.64,8.13
1/21/2019 2:00,133,-3.75,18.9,30,100,21,1,2019,2,0,0,0,0,0,7.34,11.31
1/21/2019 3:00,76,-3.916666667,18.78333333,29.5,100,21,1,2019,3,0,0,0,0,0,7.77,13.39
1/21/2019 4:00,77,-4.1,18.4,29,100,21,1,2019,4,0,0,0,0,0,7.07,14.74
1/21/2019 5:00,153,-4.166666667,18.21666667,29,100,21,1,2019,5,0,0,0,0,0,6.38,16.39
1/21/2019 6:00,188,-4.366666667,18.58333333,29,100,21,1,2019,6,0,0,0,0,0,6.15,20.56
1/21/2019 7:00,275,-4.55,18.88333333,29.33333333,100,21,1,2019,7,0,0,0,0,0,5.69,18.43
1/21/2019 8:00,133,-4.433333333,19,29,100,21,1,2019,8,0,0,0,0,0,5.59,14.93
1/21/2019 9:00,60,-3.666666667,18.91666667,29.16666667,100,21,1,2019,9,0,0,0,0,0,5.24,15.95
1/21/2019 10:00,114,-2.683333333,18.93333333,29.83333333,98.66666667,21,1,2019,10,0,0,0,23.9,2.67,4.21,19.98
1/21/2019 11:00,167.0342648,-1.85,19.31666667,29,96.33333333,21,1,2019,11,0,0,0,60,93.45,0.72,360
1/21/2019 12:00,190,-1.066666667,19.55,29,92.66666667,21,1,2019,12,0,0,0,60,210.04,2.31,141.34
1/21/2019 13:00,83,-0.666666667,19.46666667,29,89.83333333,21,1,2019,13,0,0,0,60,298.15,2.52,180
1/21/2019 14:00,94,-0.416666667,19,29,86.5,21,1,2019,14,0,0,0,60,345.32,1.61,153.43
1/21/2019 15:00,170,-0.633333333,18.7,29,86,21,1,2019,15,0,0,0,60,347.99,2.62,195.95
1/21/2019 16:00,223,-1.35,19.05,29,89,21,1,2019,16,0,0,0,60,305.27,3.6,216.87
1/21/2019 17:00,244,-2.15,19.36666667,29,94.83333333,21,1,2019,17,0,0,0,60,221.61,4.39,214.99
1/21/2019 18:00,201,-2.65,19.21666667,29,97,21,1,2019,18,0,0,0,60,107.69,5.15,204.78
1/21/2019 19:00,106,-2.966666667,18.75,29,98,21,1,2019,19,0,0,0,27.97,7.12,6.99,191.89
1/21/2019 20:00,149,-3.133333333,18.73333333,29,98.83333333,21,1,2019,20,0,0,0,0,0,8.71,187.13
1/21/2019 21:00,172,-3.3,19.08333333,29,98.66666667,21,1,2019,21,0,0,0,0,0,10.04,194.53
1/21/2019 22:00,125,-3.4,19.16666667,29.16666667,99,21,1,2019,22,0,0,3.9,0,0,10.04,194.53
1/21/2019 23:00,63,-3.416666667,19,30,99.83333333,21,1,2019,23,0,0,44,0,0,9.89,190.49
1/22/2019 0:00,62,-3.4,18.63333333,30,100,22,1,2019,0,0,0,57,0,0,9.69,195.07
1/22/2019 1:00,151,-3.4,18.51666667,30,100,22,1,2019,1,0,0,96,0,0,11.44,192.72
1/22/2019 2:00,150,-3.35,18.68333333,30,100,22,1,2019,2,0,0,100,0,0,13.8,195.12
1/22/2019 3:00,118,-2.983333333,18.91666667,30,100,22,1,2019,3,0,0,72,0,0,15.11,192.38
1/22/2019 4:00,62,-2.5,18.8,30,100,22,1,2019,4,0,0,100,0,0,16.87,191.07
1/22/2019 5:00,198,-2.45,18.5,30,100,22,1,2019,5,0,0,100,0,0,18.08,192.65
1/22/2019 6:00,117,-2.466666667,18.23333333,29.66666667,99,22,1,2019,6,0,0,100,0,0,20.83,198.12
1/22/2019 7:00,154,-2.3,18.01666667,30,99.83333333,22,1,2019,7,0,0,100,0,0,23.81,200.35
1/22/2019 8:00,185,-1.95,18.21666667,30,100,22,1,2019,8,0.1,0,100,0,0,25.67,202.25
1/22/2019 9:00,92,-1.633333333,18.48333333,30,100,22,1,2019,9,0.5,0,100,0,0,27.35,200.82
1/22/2019 10:00,167.0342648,-1.116666667,18.41666667,31.5,100,22,1,2019,10,0.7,0.49,100,0,0.89,30.07,211.79
1/22/2019 11:00,167.0342648,-0.333333333,18.23333333,31,100,22,1,2019,11,0.5,0.35,100,0,14.24,24.97,241.59
1/22/2019 12:00,291,-0.083333333,18,31.66666667,100,22,1,2019,12,0.1,0,100,0,74.76,15.38,253.69
1/22/2019 13:00,118,-0.066666667,17.85,31.83333333,100,22,1,2019,13,0,0,100,0,164.65,18.12,290.96
1/22/2019 14:00,167,0.033333333,17.85,32,100,22,1,2019,14,0,0,100,0,144.18,18.36,270
1/22/2019 15:00,155,0.2,18.31666667,31.83333333,100,22,1,2019,15,0,0,100,0,238.52,19.51,307.5
1/22/2019 16:00,157,0.116666667,18.46666667,31,100,22,1,2019,16,0,0,10,0,288.36,20.63,299.25
1/22/2019 17:00,289,0.1,18.38333333,32.33333333,100,22,1,2019,17,0,0,0,53.62,209.15,15.98,292.52
1/22/2019 18:00,262,0.1,18.83333333,33,100,22,1,2019,18,0,0,0,60,107.69,14.06,272.94
1/22/2019 19:00,167.0342648,0.1,19,32.66666667,100,22,1,2019,19,0,0,0,29.55,8.01,12.41,253.14
1/22/2019 20:00,167.0342648,0.05,19.23333333,32.5,100,22,1,2019,20,0,0,0,0,0,13.83,231.34
1/22/2019 21:00,167.0342648,10.32987227,19.16666667,33,100,22,1,2019,21,0,0,0,0,0,14.65,207.82
1/22/2019 22:00,140,10.32987227,18.95,33.16666667,100,22,1,2019,22,0,0,100,0,0,15.94,198.43
1/22/2019 23:00,75,10.32987227,18.6,33,100,22,1,2019,23,0,0,100,0,0,15.51,201.8
1/23/2019 0:00,75,-0.066666667,18.31666667,33,100,23,1,2019,0,0.2,0,100,0,0,19.39,201.8
1/23/2019 1:00,68,-0.2,18.11666667,33,100,23,1,2019,1,1.5,1.05,100,0,0,19.27,237.2
1/23/2019 2:00,83,-0.15,17.93333333,33,100,23,1,2019,2,1.4,0.98,100,0,0,26.76,293.81
1/23/2019 3:00,156,10.32987227,17.83333333,32.33333333,100,23,1,2019,3,0.4,0.28,100,0,0,22.33,271.85
1/23/2019 4:00,161,10.32987227,18.18333333,33,100,23,1,2019,4,0.1,0.07,100,0,0,24.03,286.53
1/23/2019 5:00,301,0.1,18.58333333,32.83333333,100,23,1,2019,5,0,0,100,0,0,25.16,289.21
1/23/2019 6:00,120,0.1,18.81666667,33.16666667,100,23,1,2019,6,0,0,0,0,0,20.48,280.12
1/23/2019 7:00,100,0.15,18.5,33,100,23,1,2019,7,0,0,45,0,0,25.63,280.52
1/23/2019 8:00,159,0.3,18.21666667,32,100,23,1,2019,8,0,0,100,0,0,31.96,284.35
1/23/2019 9:00,138,0.55,18.03333333,32.5,100,23,1,2019,9,0,0,100,0,0,28.51,294.62
1/23/2019 10:00,206,0.583333333,18.21666667,33,100,23,1,2019,10,0,0,100,0,3.56,21.32,348.31
1/23/2019 11:00,167.0342648,0.95,18.66666667,33.83333333,100,23,1,2019,11,0,0,100,0,83.66,15.98,14.35
1/23/2019 12:00,104,1.266666667,18.91666667,34.16666667,100,23,1,2019,12,0,0,100,0,161.09,27,53.13
1/23/2019 13:00,77,1.083333333,18.53333333,33,100,23,1,2019,13,0,0,100,0,197.58,32.97,58.39
1/23/2019 14:00,137,0.666666667,18.73333333,33.83333333,100,23,1,2019,14,0,0,21,0,185.12,33.52,24.09
1/23/2019 15:00,239,0.133333333,20.01666667,35.5,100,23,1,2019,15,0,0,100,46.6,160.2,38.74,33.25
1/23/2019 16:00,246,-0.483333333,20.6,33,100,23,1,2019,16,0,0,100,0,213.6,40.1,36.97
1/23/2019 17:00,216,-0.433333333,20.98333333,31.33333333,100,23,1,2019,17,0,0,100,0,201.14,37.95,38.07
1/23/2019 18:00,167.0342648,-0.8,20.88333333,31,100,23,1,2019,18,0,0,40,0,103.24,29.26,34.47
1/23/2019 19:00,164,-1.95,20.48333333,30.83333333,100,23,1,2019,19,0,0,47,17.9,9.79,23.19,25.77
1/23/2019 20:00,191,-1.983333333,20.05,29.66666667,100,23,1,2019,20,0,0,0,0,0,20.52,15.26
1/23/2019 21:00,202,-2.083333333,19.56666667,29,100,23,1,2019,21,0,0,0,0,0,18.42,4.48
1/23/2019 22:00,174,-1.983333333,19.53333333,29,100,23,1,2019,22,0,0,100,0,0,17.64,360
1/23/2019 23:00,85,-1.9,19.65,29,100,23,1,2019,23,0,0,62,0,0,15.84,360
1/24/2019 0:00,59,-1.866666667,19.36666667,29.5,100,24,1,2019,0,0,0,100,0,0,16.24,3.81
1/24/2019 1:00,63,-1.666666667,19.05,29,100,24,1,2019,1,0,0,100,0,0,13.66,341.57
1/24/2019 2:00,123,-1.55,18.71666667,29.16666667,100,24,1,2019,2,0,0,100,0,0,14.84,345.96
1/24/2019 3:00,152,-1.5,18.83333333,29.83333333,100,24,1,2019,3,0,0,100,0,0,16.45,349.92
1/24/2019 4:00,154,-1.65,19.13333333,30,100,24,1,2019,4,0,0,100,0,0,16.52,343.54
1/24/2019 5:00,71,-1.566666667,19.28333333,29.33333333,100,24,1,2019,5,0,0,100,0,0,18.25,337.99
1/24/2019 6:00,167.0342648,-1.583333333,18.98333333,29.16666667,100,24,1,2019,6,0,0,100,0,0,17.88,334.98
1/24/2019 7:00,179,-2.316666667,18.61666667,30,100,24,1,2019,7,0,0,100,0,0,16.58,332.88
1/24/2019 8:00,167.0342648,-2.05,18.51666667,30.16666667,100,24,1,2019,8,0,0,100,0,0,13.68,333.43
1/24/2019 9:00,183,-0.65,19.06666667,31.83333333,100,24,1,2019,9,0,0,100,0,0,10.3,323.53
1/24/2019 10:00,167.0342648,0.8,19.23333333,33.5,100,24,1,2019,10,0,0,100,0,3.56,8.89,301.76
1/24/2019 11:00,167.0342648,1.95,19.51666667,35.33333333,100,24,1,2019,11,0,0,100,0,70.31,8.53,297.65
